,genes,description,avg_scores,syngo,syndb,synsysnet,cortex,striatum,fetal,ngn2,Lit Sum,Exp Sum,All Sum,SynSig,Synapse_Status,Synapse Percentile
8110,SRA1,steroid receptor RNA activator 1 [Source:HGNC Symbol;Acc:HGNC:11281],3.8059107413883977,0,0,0,0,0,0,0,0,0,0,no,no,17.372378314206568
1755,CREB3L4,cAMP responsive element binding protein 3 like 4 [Source:HGNC Symbol;Acc:HGNC:18854],3.8058720303913054,0,0,0,0,0,0,0,0,0,0,no,no,17.362485160269095
10065,ZNF865,zinc finger protein 865 [Source:HGNC Symbol;Acc:HGNC:38705],3.8058014320347753,0,0,0,1,0,0,0,0,1,1,no,no,17.35259200633162
3823,IL18R1,interleukin 18 receptor 1 [Source:HGNC Symbol;Acc:HGNC:5988],3.805770554636295,0,0,0,0,0,0,0,0,0,0,no,no,17.342698852394143
743,AZI2,5-azacytidine induced 2 [Source:HGNC Symbol;Acc:HGNC:24002],3.8056774108385314,0,1,0,1,0,0,0,1,1,2,no,no,17.332805698456667
4967,MRPL14,mitochondrial ribosomal protein L14 [Source:HGNC Symbol;Acc:HGNC:14279],3.805428580519565,0,0,0,0,0,0,0,0,0,0,no,no,17.322912544519188
2708,FAM76B,family with sequence similarity 76 member B [Source:HGNC Symbol;Acc:HGNC:28492],3.805392797612395,0,0,0,0,0,0,0,0,0,0,no,no,17.31301939058172
6342,POLR3D,RNA polymerase III subunit D [Source:HGNC Symbol;Acc:HGNC:1080],3.8053554492351878,0,0,0,0,0,0,0,0,0,0,no,no,17.303126236644243
4871,MIS18A,MIS18 kinetochore protein A [Source:HGNC Symbol;Acc:HGNC:1286],3.805302104129632,0,0,0,0,0,0,0,0,0,0,no,no,17.29323308270677
6535,PROM2,prominin 2 [Source:HGNC Symbol;Acc:HGNC:20685],3.8051537695775215,0,0,0,0,0,0,0,0,0,0,no,no,17.283339928769287
4581,MAD2L1BP,MAD2L1 binding protein [Source:HGNC Symbol;Acc:HGNC:21059],3.8051365650809004,0,0,0,0,0,0,0,0,0,0,no,no,17.273446774831818
7777,SLC34A3,solute carrier family 34 member 3 [Source:HGNC Symbol;Acc:HGNC:20305],3.805100464305858,0,0,0,0,0,0,0,0,0,0,no,no,17.263553620894342
1909,CYP39A1,cytochrome P450 family 39 subfamily A member 1 [Source:HGNC Symbol;Acc:HGNC:17449],3.804985005938701,0,0,0,0,0,0,0,0,0,0,no,no,17.253660466956866
3979,ITPKB,inositol-trisphosphate 3-kinase B [Source:HGNC Symbol;Acc:HGNC:6179],3.804876894208392,0,0,0,0,0,0,1,0,1,1,no,no,17.24376731301939
9810,ZNF330,zinc finger protein 330 [Source:HGNC Symbol;Acc:HGNC:15462],3.804826750993491,0,0,0,0,0,0,0,0,0,0,no,no,17.233874159081914
3709,HTR2B,5-hydroxytryptamine receptor 2B [Source:HGNC Symbol;Acc:HGNC:5294],3.8047558176961305,0,0,1,0,0,0,0,1,0,1,no,no,17.223981005144438
8063,SPEF2,sperm flagellar 2 [Source:HGNC Symbol;Acc:HGNC:26293],3.804613082961372,0,0,0,0,0,0,1,0,1,1,no,no,17.214087851206965
3266,GPAM,"glycerol-3-phosphate acyltransferase, mitochondrial [Source:HGNC Symbol;Acc:HGNC:24865]",3.8045898882813973,0,0,0,0,0,0,0,0,0,0,no,no,17.20419469726949
9629,ZDHHC2,zinc finger DHHC-type palmitoyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:18469],3.8045380802658015,0,0,0,0,0,0,0,0,0,0,no,no,17.194301543332013
6163,PIWIL2,piwi like RNA-mediated gene silencing 2 [Source:HGNC Symbol;Acc:HGNC:17644],3.8043349311375083,0,0,0,0,0,0,0,0,0,0,no,no,17.184408389394537
3141,GIMAP2,"GTPase, IMAP family member 2 [Source:HGNC Symbol;Acc:HGNC:21789]",3.804232690455138,0,0,0,0,0,0,0,0,0,0,no,no,17.174515235457065
9163,UBE2Q1,ubiquitin conjugating enzyme E2 Q1 [Source:HGNC Symbol;Acc:HGNC:15698],3.8038884960697374,0,0,0,0,0,0,1,0,1,1,no,no,17.16462208151959
99,ACOT2,acyl-CoA thioesterase 2 [Source:HGNC Symbol;Acc:HGNC:18431],3.8038490833999337,0,0,0,0,0,0,0,0,0,0,no,no,17.154728927582113
5184,MZT2A,mitotic spindle organizing protein 2A [Source:HGNC Symbol;Acc:HGNC:33187],3.8038032044658414,0,0,0,0,0,0,0,0,0,0,no,no,17.144835773644637
7364,SAT2,spermidine/spermine N1-acetyltransferase family member 2 [Source:HGNC Symbol;Acc:HGNC:23160],3.803623576768228,0,0,0,0,0,0,0,0,0,0,no,no,17.134942619707164
5775,PADI3,peptidyl arginine deiminase 3 [Source:HGNC Symbol;Acc:HGNC:18337],3.8036233476170764,0,0,0,0,0,0,0,0,0,0,no,no,17.12504946576969
3642,HPGD,15-hydroxyprostaglandin dehydrogenase [Source:HGNC Symbol;Acc:HGNC:5154],3.803557951173413,0,0,0,0,0,0,0,0,0,0,no,no,17.115156311832212
9827,ZNF358,zinc finger protein 358 [Source:HGNC Symbol;Acc:HGNC:16838],3.8034172037556786,0,0,0,0,0,0,0,0,0,0,no,no,17.105263157894736
9057,TTLL6,tubulin tyrosine ligase like 6 [Source:HGNC Symbol;Acc:HGNC:26664],3.8033752289073375,0,0,0,0,0,0,0,0,0,0,no,no,17.09537000395726
7866,SLCO4A1,solute carrier organic anion transporter family member 4A1 [Source:HGNC Symbol;Acc:HGNC:10953],3.8033749988822505,0,0,0,0,0,0,0,0,0,0,no,no,17.085476850019788
7739,SLC25A33,solute carrier family 25 member 33 [Source:HGNC Symbol;Acc:HGNC:29681],3.8033453604334437,0,0,0,0,0,0,0,0,0,0,no,no,17.07558369608231
7311,S100A13,S100 calcium binding protein A13 [Source:HGNC Symbol;Acc:HGNC:10490],3.8032569419311946,0,1,0,0,0,0,0,1,0,1,no,no,17.065690542144836
10094,ZSCAN31,zinc finger and SCAN domain containing 31 [Source:HGNC Symbol;Acc:HGNC:14097],3.803169702693988,0,0,0,0,0,0,0,0,0,0,no,no,17.05579738820736
1477,CHRNB4,cholinergic receptor nicotinic beta 4 subunit [Source:HGNC Symbol;Acc:HGNC:1964],3.8030423789270764,0,0,0,0,0,0,1,0,1,1,no,no,17.045904234269884
679,ATP10A,ATPase phospholipid transporting 10A (putative) [Source:HGNC Symbol;Acc:HGNC:13542],3.80287400373245,0,0,0,0,0,0,0,0,0,0,no,no,17.03601108033241
3570,HMGCL,3-hydroxy-3-methylglutaryl-CoA lyase [Source:HGNC Symbol;Acc:HGNC:5005],3.8027547310425214,0,0,0,1,1,0,0,0,2,2,no,no,17.026117926394935
2405,EI24,EI24 autophagy associated transmembrane protein [Source:HGNC Symbol;Acc:HGNC:13276],3.8026596632821112,0,0,0,0,0,0,1,0,1,1,no,no,17.016224772457463
185,ADI1,acireductone dioxygenase 1 [Source:HGNC Symbol;Acc:HGNC:30576],3.8023917387618575,0,0,0,0,0,0,0,0,0,0,no,no,17.006331618519983
9602,ZC3H10,zinc finger CCCH-type containing 10 [Source:HGNC Symbol;Acc:HGNC:25893],3.8022768890713854,0,0,0,0,0,0,0,0,0,0,no,no,16.99643846458251
4919,MOCS3,molybdenum cofactor synthesis 3 [Source:HGNC Symbol;Acc:HGNC:15765],3.802264240706127,0,0,0,1,0,0,1,0,2,2,no,no,16.986545310645035
7526,SETDB2,SET domain bifurcated histone lysine methyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:20263],3.80225252450628,0,0,0,0,0,0,0,0,0,0,no,no,16.976652156707562
183,ADH7,"alcohol dehydrogenase 7 (class IV), mu or sigma polypeptide [Source:HGNC Symbol;Acc:HGNC:256]",3.8021314306969822,0,0,0,0,0,0,0,0,0,0,no,no,16.966759002770086
2289,DUS2,dihydrouridine synthase 2 [Source:HGNC Symbol;Acc:HGNC:26014],3.802036078836873,0,0,0,0,0,0,0,0,0,0,no,no,16.956865848832607
3016,G2E3,G2/M-phase specific E3 ubiquitin protein ligase [Source:HGNC Symbol;Acc:HGNC:20338],3.801978233918788,0,0,0,0,0,0,0,0,0,0,no,no,16.946972694895134
4099,KDM3A,lysine demethylase 3A [Source:HGNC Symbol;Acc:HGNC:20815],3.801950653248933,0,0,0,0,0,0,0,0,0,0,no,no,16.937079540957658
8679,TMC7,transmembrane channel like 7 [Source:HGNC Symbol;Acc:HGNC:23000],3.8018837141246613,0,0,0,0,0,0,0,0,0,0,no,no,16.927186387020182
2686,FAM160A2,family with sequence similarity 160 member A2 [Source:HGNC Symbol;Acc:HGNC:25378],3.8018812584757216,0,0,0,0,0,0,0,0,0,0,no,no,16.917293233082706
2584,ESCO2,establishment of sister chromatid cohesion N-acetyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:27230],3.801836769105683,0,0,0,0,0,0,0,0,0,0,no,no,16.90740007914523
8796,TNNC2,"troponin C2, fast skeletal type [Source:HGNC Symbol;Acc:HGNC:11944]",3.801810867098671,0,0,0,0,0,0,0,0,0,0,no,no,16.897506925207754
3774,IFT172,intraflagellar transport 172 [Source:HGNC Symbol;Acc:HGNC:30391],3.8016470740825623,0,0,0,0,0,0,0,0,0,0,no,no,16.88761377127028
8832,TOPORS,"TOP1 binding arginine/serine rich protein, E3 ubiquitin ligase [Source:HGNC Symbol;Acc:HGNC:21653]",3.801577176000384,0,0,0,0,0,0,0,0,0,0,no,no,16.877720617332805
2608,ETV3L,ETS variant transcription factor 3 like [Source:HGNC Symbol;Acc:HGNC:33834],3.801572201629972,0,0,0,0,0,0,0,0,0,0,no,no,16.86782746339533
6290,PNRC1,proline rich nuclear receptor coactivator 1 [Source:HGNC Symbol;Acc:HGNC:17278],3.80153070757236,0,0,0,0,0,0,0,0,0,0,no,no,16.857934309457857
3455,HBE1,hemoglobin subunit epsilon 1 [Source:HGNC Symbol;Acc:HGNC:4830],3.8013145402479203,0,0,0,0,0,0,0,0,0,0,no,no,16.84804115552038
8373,TADA1,transcriptional adaptor 1 [Source:HGNC Symbol;Acc:HGNC:30631],3.801281541526836,0,0,0,0,0,0,0,0,0,0,no,no,16.838148001582905
1792,CSF2RB,colony stimulating factor 2 receptor subunit beta [Source:HGNC Symbol;Acc:HGNC:2436],3.801194220507569,0,0,0,0,0,0,0,0,0,0,no,no,16.828254847645432
1874,CXCR2,C-X-C motif chemokine receptor 2 [Source:HGNC Symbol;Acc:HGNC:6027],3.801114860903169,0,0,0,0,0,0,0,0,0,0,no,no,16.818361693707953
7700,SLC19A3,solute carrier family 19 member 3 [Source:HGNC Symbol;Acc:HGNC:16266],3.801105833810592,0,0,0,0,0,0,0,0,0,0,no,no,16.80846853977048
2672,FAH,fumarylacetoacetate hydrolase [Source:HGNC Symbol;Acc:HGNC:3579],3.800928271678681,0,0,0,0,0,0,0,0,0,0,no,no,16.798575385833004
9805,ZNF322,zinc finger protein 322 [Source:HGNC Symbol;Acc:HGNC:23640],3.800819524282933,0,0,0,0,0,0,0,0,0,0,no,no,16.788682231895528
6034,PFKFB4,"6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 4 [Source:HGNC Symbol;Acc:HGNC:8875]",3.800800136306896,0,0,0,0,0,0,0,0,0,0,no,no,16.778789077958052
2977,FRZB,frizzled related protein [Source:HGNC Symbol;Acc:HGNC:3959],3.800341371545188,0,0,0,0,0,0,0,0,0,0,no,no,16.768895924020573
316,ALG6,"ALG6 alpha-1,3-glucosyltransferase [Source:HGNC Symbol;Acc:HGNC:23157]",3.8002818065370816,0,0,0,0,0,0,0,0,0,0,no,no,16.759002770083107
601,ARSI,arylsulfatase family member I [Source:HGNC Symbol;Acc:HGNC:32521],3.8000126729008494,0,0,0,0,0,0,0,0,0,0,no,no,16.749109616145628
3062,GAPDHS,"glyceraldehyde-3-phosphate dehydrogenase, spermatogenic [Source:HGNC Symbol;Acc:HGNC:24864]",3.7998879276602815,0,0,0,1,1,0,0,0,2,2,no,no,16.739216462208148
3535,HINFP,histone H4 transcription factor [Source:HGNC Symbol;Acc:HGNC:17850],3.79979696884113,0,0,0,0,0,0,0,0,0,0,no,no,16.729323308270676
842,BFSP2,beaded filament structural protein 2 [Source:HGNC Symbol;Acc:HGNC:1041],3.7997627451504665,0,0,0,0,0,0,0,0,0,0,no,no,16.719430154333207
7832,SLC5A6,solute carrier family 5 member 6 [Source:HGNC Symbol;Acc:HGNC:11041],3.7996615085508467,0,0,0,0,0,1,1,0,2,2,no,no,16.709537000395727
5079,MTRF1L,mitochondrial translational release factor 1 like [Source:HGNC Symbol;Acc:HGNC:21051],3.799634068875379,0,0,0,0,0,0,0,0,0,0,no,no,16.699643846458248
9025,TSPYL5,TSPY like 5 [Source:HGNC Symbol;Acc:HGNC:29367],3.7994911802295683,0,0,0,0,0,0,0,0,0,0,no,no,16.689750692520775
7602,SHISA2,shisa family member 2 [Source:HGNC Symbol;Acc:HGNC:20366],3.799422516978942,0,0,0,0,0,0,0,0,0,0,no,no,16.6798575385833
9040,TTC26,tetratricopeptide repeat domain 26 [Source:HGNC Symbol;Acc:HGNC:21882],3.79936967318093,0,0,0,0,0,0,0,0,0,0,no,no,16.66996438464583
3679,HSH2D,hematopoietic SH2 domain containing [Source:HGNC Symbol;Acc:HGNC:24920],3.7992544192234887,0,0,0,0,0,0,0,0,0,0,no,no,16.66007123070835
3775,IFT20,intraflagellar transport 20 [Source:HGNC Symbol;Acc:HGNC:30989],3.7991755031563583,0,0,0,0,0,0,0,0,0,0,no,no,16.650178076770874
10061,ZNF850,zinc finger protein 850 [Source:HGNC Symbol;Acc:HGNC:27994],3.799162930437864,0,0,0,0,0,0,0,0,0,0,no,no,16.6402849228334
7998,SOBP,sine oculis binding protein homolog [Source:HGNC Symbol;Acc:HGNC:29256],3.7988905776635136,0,0,0,0,0,0,0,0,0,0,no,no,16.630391768895922
6025,PEX6,peroxisomal biogenesis factor 6 [Source:HGNC Symbol;Acc:HGNC:8859],3.7987777462138768,0,0,0,0,0,0,0,0,0,0,no,no,16.62049861495845
9865,ZNF446,zinc finger protein 446 [Source:HGNC Symbol;Acc:HGNC:21036],3.7986959027346328,0,0,0,0,0,0,0,0,0,0,no,no,16.610605461020974
2826,FGD2,"FYVE, RhoGEF and PH domain containing 2 [Source:HGNC Symbol;Acc:HGNC:3664]",3.7983454465062088,0,0,0,0,0,0,0,0,0,0,no,no,16.600712307083498
754,B4GALNT3,"beta-1,4-N-acetyl-galactosaminyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:24137]",3.7982674651287125,0,0,0,0,0,0,0,0,0,0,no,no,16.590819153146025
1163,CCNG2,cyclin G2 [Source:HGNC Symbol;Acc:HGNC:1593],3.7980300223246384,0,1,0,0,0,0,0,1,0,1,no,no,16.58092599920855
2829,FGD5,"FYVE, RhoGEF and PH domain containing 5 [Source:HGNC Symbol;Acc:HGNC:19117]",3.797978840823645,0,0,0,0,0,0,0,0,0,0,no,no,16.571032845271073
1536,CLDN4,claudin 4 [Source:HGNC Symbol;Acc:HGNC:2046],3.7978927104150437,0,0,0,0,0,0,0,0,0,0,no,no,16.561139691333597
1872,CXCL12,C-X-C motif chemokine ligand 12 [Source:HGNC Symbol;Acc:HGNC:10672],3.797695271454332,0,0,0,0,0,0,0,0,0,0,no,no,16.551246537396118
3129,GGCX,gamma-glutamyl carboxylase [Source:HGNC Symbol;Acc:HGNC:4247],3.7976227694497653,0,0,0,0,0,0,0,0,0,0,no,no,16.541353383458645
1429,CHAC1,ChaC glutathione specific gamma-glutamylcyclotransferase 1 [Source:HGNC Symbol;Acc:HGNC:28680],3.7974544123646896,0,0,0,0,0,0,0,0,0,0,no,no,16.531460229521173
3075,GATA4,GATA binding protein 4 [Source:HGNC Symbol;Acc:HGNC:4173],3.797360360418741,0,0,0,0,0,0,0,0,0,0,no,no,16.521567075583697
8956,TRIT1,tRNA isopentenyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:20286],3.797232696874477,0,0,0,0,0,0,0,0,0,0,no,no,16.51167392164622
5746,OXSM,"3-oxoacyl-ACP synthase, mitochondrial [Source:HGNC Symbol;Acc:HGNC:26063]",3.7971004146153198,0,0,0,1,0,0,0,0,1,1,no,no,16.501780767708745
7868,SLCO6A1,solute carrier organic anion transporter family member 6A1 [Source:HGNC Symbol;Acc:HGNC:23613],3.796981689789273,0,0,0,0,0,0,0,0,0,0,no,no,16.49188761377127
1049,CAPN5,calpain 5 [Source:HGNC Symbol;Acc:HGNC:1482],3.7965524100899737,0,1,1,1,1,1,1,2,4,6,no,no,16.481994459833796
7166,ROBO4,roundabout guidance receptor 4 [Source:HGNC Symbol;Acc:HGNC:17985],3.7963412163931594,0,0,0,0,0,0,0,0,0,0,no,no,16.47210130589632
2741,FASTKD2,FAST kinase domains 2 [Source:HGNC Symbol;Acc:HGNC:29160],3.796315052503724,0,0,0,0,0,0,1,0,1,1,no,no,16.462208151958844
6345,POLR3G,RNA polymerase III subunit G [Source:HGNC Symbol;Acc:HGNC:30075],3.7960294624868456,0,0,0,0,0,0,0,0,0,0,no,no,16.452314998021368
2709,FAM83A,family with sequence similarity 83 member A [Source:HGNC Symbol;Acc:HGNC:28210],3.796003349973752,0,0,0,0,0,0,0,0,0,0,no,no,16.442421844083896
7350,SAP25,Sin3A associated protein 25 [Source:HGNC Symbol;Acc:HGNC:41908],3.795900947994325,0,0,0,0,0,0,0,0,0,0,no,no,16.43252869014642
1211,CD28,CD28 molecule [Source:HGNC Symbol;Acc:HGNC:1653],3.795851765282354,0,0,0,0,0,0,0,0,0,0,no,no,16.422635536208944
9561,ZBED3,zinc finger BED-type containing 3 [Source:HGNC Symbol;Acc:HGNC:20711],3.7958220151799615,0,0,0,0,0,0,0,0,0,0,no,no,16.412742382271468
1128,CCDC28B,coiled-coil domain containing 28B [Source:HGNC Symbol;Acc:HGNC:28163],3.795454452550461,0,0,0,1,0,0,0,0,1,1,no,no,16.40284922833399
3426,GYS2,glycogen synthase 2 [Source:HGNC Symbol;Acc:HGNC:4707],3.795257980370839,0,0,0,0,0,0,0,0,0,0,no,no,16.39295607439652
1345,CDO1,cysteine dioxygenase type 1 [Source:HGNC Symbol;Acc:HGNC:1795],3.7951433748945593,0,0,0,0,0,0,0,0,0,0,no,no,16.383062920459043
619,ASB9,ankyrin repeat and SOCS box containing 9 [Source:HGNC Symbol;Acc:HGNC:17184],3.7950769924813454,0,0,0,0,0,0,0,0,0,0,no,no,16.373169766521567
4022,KANSL1L,KAT8 regulatory NSL complex subunit 1 like [Source:HGNC Symbol;Acc:HGNC:26310],3.79506585362531,0,0,0,0,0,0,0,0,0,0,no,no,16.36327661258409
8712,TMEM199,transmembrane protein 199 [Source:HGNC Symbol;Acc:HGNC:18085],3.794941246151705,0,0,0,0,0,0,0,0,0,0,no,no,16.353383458646615
4773,MED27,mediator complex subunit 27 [Source:HGNC Symbol;Acc:HGNC:2377],3.7949041749143237,0,0,0,0,0,0,0,0,0,0,no,no,16.343490304709142
7444,SEC16B,"SEC16 homolog B, endoplasmic reticulum export factor [Source:HGNC Symbol;Acc:HGNC:30301]",3.794823563297794,0,0,0,0,0,0,0,0,0,0,no,no,16.333597150771663
5722,OSR2,odd-skipped related transciption factor 2 [Source:HGNC Symbol;Acc:HGNC:15830],3.7947083155443324,0,0,0,0,0,0,0,0,0,0,no,no,16.32370399683419
6265,PMAIP1,phorbol-12-myristate-13-acetate-induced protein 1 [Source:HGNC Symbol;Acc:HGNC:9108],3.794657698676721,0,0,0,0,0,0,0,0,0,0,no,no,16.313810842896714
325,ALOX12B,"arachidonate 12-lipoxygenase, 12R type [Source:HGNC Symbol;Acc:HGNC:430]",3.7945519130134313,0,0,0,0,0,0,0,0,0,0,no,no,16.303917688959242
6471,PRDM4,PR/SET domain 4 [Source:HGNC Symbol;Acc:HGNC:9348],3.7943422447931465,0,0,0,0,0,0,0,0,0,0,no,no,16.294024535021766
1833,CTLA4,cytotoxic T-lymphocyte associated protein 4 [Source:HGNC Symbol;Acc:HGNC:2505],3.794314465862408,0,0,0,0,0,0,0,0,0,0,no,no,16.28413138108429
9769,ZNF248,zinc finger protein 248 [Source:HGNC Symbol;Acc:HGNC:13041],3.7942602848485656,0,0,0,0,0,0,0,0,0,0,no,no,16.274238227146814
138,ACTR3C,actin related protein 3C [Source:HGNC Symbol;Acc:HGNC:37282],3.793793196883637,0,0,0,0,0,0,0,0,0,0,no,no,16.264345073209338
5570,NT5C,"5', 3'-nucleotidase, cytosolic [Source:HGNC Symbol;Acc:HGNC:17144]",3.79376626240434,0,0,0,1,0,0,0,0,1,1,no,no,16.254451919271865
3140,GIMAP1,"GTPase, IMAP family member 1 [Source:HGNC Symbol;Acc:HGNC:23237]",3.7936704520403386,0,0,0,0,0,0,0,0,0,0,no,no,16.244558765334393
1456,CHKB,choline kinase beta [Source:HGNC Symbol;Acc:HGNC:1938],3.7936651616945887,0,0,0,0,0,0,0,0,0,0,no,no,16.23466561139691
100,ACOT6,acyl-CoA thioesterase 6 [Source:HGNC Symbol;Acc:HGNC:33159],3.79363538733418,0,0,0,0,0,0,0,0,0,0,no,no,16.224772457459437
9056,TTLL5,tubulin tyrosine ligase like 5 [Source:HGNC Symbol;Acc:HGNC:19963],3.7935351038040888,0,0,0,0,0,0,0,0,0,0,no,no,16.21487930352196
8391,TAF6L,TATA-box binding protein associated factor 6 like [Source:HGNC Symbol;Acc:HGNC:17305],3.793489826337169,0,0,0,0,0,0,0,0,0,0,no,no,16.204986149584492
118,ACSL5,acyl-CoA synthetase long chain family member 5 [Source:HGNC Symbol;Acc:HGNC:16526],3.793291550113737,0,0,0,0,0,0,0,0,0,0,no,no,16.19509299564701
8642,TIRAP,TIR domain containing adaptor protein [Source:HGNC Symbol;Acc:HGNC:17192],3.7932837052844484,0,0,0,0,0,0,0,0,0,0,no,no,16.185199841709537
4576,MAB21L1,mab-21 like 1 [Source:HGNC Symbol;Acc:HGNC:6757],3.7932052144771733,0,0,0,0,0,0,1,0,1,1,no,no,16.17530668777206
9440,WDR27,WD repeat domain 27 [Source:HGNC Symbol;Acc:HGNC:21248],3.7930002453946696,0,0,0,0,0,0,0,0,0,0,no,no,16.165413533834588
7039,RGS22,regulator of G protein signaling 22 [Source:HGNC Symbol;Acc:HGNC:24499],3.792987854495357,0,0,0,0,0,0,0,0,0,0,no,no,16.155520379897112
4013,JSRP1,junctional sarcoplasmic reticulum protein 1 [Source:HGNC Symbol;Acc:HGNC:24963],3.79289783840302,0,0,0,0,0,0,0,0,0,0,no,no,16.145627225959636
7869,SLFN11,schlafen family member 11 [Source:HGNC Symbol;Acc:HGNC:26633],3.7928756430579695,0,0,0,0,0,0,0,0,0,0,no,no,16.13573407202216
2692,FAM193B,family with sequence similarity 193 member B [Source:HGNC Symbol;Acc:HGNC:25524],3.7927598846760913,0,0,0,0,0,0,0,0,0,0,no,no,16.125840918084688
10103,ZWILCH,zwilch kinetochore protein [Source:HGNC Symbol;Acc:HGNC:25468],3.792742842113145,0,0,0,0,0,0,0,0,0,0,no,no,16.11594776414721
5778,PAFAH1B1,platelet activating factor acetylhydrolase 1b regulatory subunit 1 [Source:HGNC Symbol;Acc:HGNC:8574],3.79257536574627,0,1,1,1,1,1,1,2,4,6,no,no,16.106054610209736
4037,KBTBD13,kelch repeat and BTB domain containing 13 [Source:HGNC Symbol;Acc:HGNC:37227],3.7924858106759065,0,0,0,0,0,0,0,0,0,0,no,no,16.09616145627226
276,AKR1C2,aldo-keto reductase family 1 member C2 [Source:HGNC Symbol;Acc:HGNC:385],3.792418485392669,0,1,0,0,0,0,1,1,1,2,no,no,16.086268302334787
2074,DGAT1,diacylglycerol O-acyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:2843],3.7924091351168814,0,0,0,0,0,0,0,0,0,0,no,no,16.076375148397307
3986,IVL,involucrin [Source:HGNC Symbol;Acc:HGNC:6187],3.7923643697550613,0,0,0,0,0,0,0,0,0,0,no,no,16.066481994459835
3012,FZD6,frizzled class receptor 6 [Source:HGNC Symbol;Acc:HGNC:4044],3.7922540324358964,0,0,0,0,0,0,0,0,0,0,no,no,16.05658884052236
9055,TTLL4,tubulin tyrosine ligase like 4 [Source:HGNC Symbol;Acc:HGNC:28976],3.792176149570833,0,0,0,0,0,0,0,0,0,0,no,no,16.046695686584886
5024,MSL2,MSL complex subunit 2 [Source:HGNC Symbol;Acc:HGNC:25544],3.7919675971974467,0,0,0,0,0,0,0,0,0,0,no,no,16.036802532647407
7680,SLC13A4,solute carrier family 13 member 4 [Source:HGNC Symbol;Acc:HGNC:15827],3.791743528432725,0,0,0,0,0,0,0,0,0,0,no,no,16.026909378709934
9414,VWA3B,von Willebrand factor A domain containing 3B [Source:HGNC Symbol;Acc:HGNC:28385],3.791601591000947,0,0,0,0,0,0,0,0,0,0,no,no,16.017016224772462
6935,RBP1,retinol binding protein 1 [Source:HGNC Symbol;Acc:HGNC:9919],3.7915538642527657,0,0,0,0,0,0,0,0,0,0,no,no,16.007123070834982
1198,CD1B,CD1b molecule [Source:HGNC Symbol;Acc:HGNC:1635],3.79151890545998,0,0,0,0,0,0,0,0,0,0,no,no,15.997229916897506
9595,ZBTB5,zinc finger and BTB domain containing 5 [Source:HGNC Symbol;Acc:HGNC:23836],3.7914016943053537,0,0,0,0,0,0,0,0,0,0,no,no,15.987336762960034
3282,GPN1,GPN-loop GTPase 1 [Source:HGNC Symbol;Acc:HGNC:17030],3.7913506813364712,0,0,0,0,0,0,0,0,0,0,no,no,15.977443609022556
5211,NADSYN1,NAD synthetase 1 [Source:HGNC Symbol;Acc:HGNC:29832],3.791283798723855,0,0,0,0,0,0,0,0,0,0,no,no,15.967550455085082
10076,ZNRF3,zinc and ring finger 3 [Source:HGNC Symbol;Acc:HGNC:18126],3.791234948427863,0,0,0,0,0,0,0,0,0,0,no,no,15.957657301147606
8674,TMA16,translation machinery associated 16 homolog [Source:HGNC Symbol;Acc:HGNC:25638],3.7911478365217017,0,0,0,0,0,0,0,0,0,0,no,no,15.947764147210133
8374,TADA2B,transcriptional adaptor 2B [Source:HGNC Symbol;Acc:HGNC:30781],3.790948182573858,0,0,0,0,0,0,1,0,1,1,no,no,15.937870993272655
3226,GNE,glucosamine (UDP-N-acetyl)-2-epimerase/N-acetylmannosamine kinase [Source:HGNC Symbol;Acc:HGNC:23657],3.79075646480218,0,0,0,0,0,0,1,0,1,1,no,no,15.92797783933518
4917,MOCS1,molybdenum cofactor synthesis 1 [Source:HGNC Symbol;Acc:HGNC:7190],3.7906683898059153,0,0,0,0,0,0,0,0,0,0,no,no,15.918084685397705
1286,CDCA2,cell division cycle associated 2 [Source:HGNC Symbol;Acc:HGNC:14623],3.790606160398407,0,0,0,0,0,0,0,0,0,0,no,no,15.908191531460231
9660,ZFP62,ZFP62 zinc finger protein [Source:HGNC Symbol;Acc:HGNC:23241],3.79059722190412,0,0,0,0,0,0,0,0,0,0,no,no,15.898298377522755
9973,ZNF652,zinc finger protein 652 [Source:HGNC Symbol;Acc:HGNC:29147],3.7904614143835818,0,0,0,0,0,0,0,0,0,0,no,no,15.888405223585279
3470,HCN4,hyperpolarization activated cyclic nucleotide gated potassium channel 4 [Source:HGNC Symbol;Acc:HGNC:16882],3.7904364341969283,0,0,0,0,0,0,1,0,1,1,no,no,15.878512069647806
7781,SLC35B1,solute carrier family 35 member B1 [Source:HGNC Symbol;Acc:HGNC:20798],3.7903954837811713,0,0,0,0,0,0,0,0,0,0,no,no,15.868618915710327
7667,SLAMF6,SLAM family member 6 [Source:HGNC Symbol;Acc:HGNC:21392],3.7903445430591,0,0,0,0,0,0,0,0,0,0,no,no,15.858725761772853
7049,RHBDL2,rhomboid like 2 [Source:HGNC Symbol;Acc:HGNC:16083],3.7903277861106,0,0,0,0,0,0,0,0,0,0,no,no,15.848832607835377
