Index,Gene,Known Functions,Signaling,Transport,Organization,Metabolism,Development
1005,CTNNA1,"['cellular protein localization', 'positive regulation of extrinsic apoptotic signaling pathway in absence of ligand', 'flotillin complex', 'focal adhesion', 'identical protein binding', 'gap junction assembly', 'axon regeneration', 'actin cytoskeleton', 'actin filament organization', 'beta-catenin binding', 'protein heterooligomerization', 'structural molecule activity', 'gamma-catenin binding', 'acrosomal vesicle', 'positive regulation of smoothened signaling pathway', 'ovarian follicle development', 'negative regulation of cell motility', 'cellular response to indole-3-methanol', 'negative regulation of integrin-mediated signaling pathway', 'negative regulation of extrinsic apoptotic signaling pathway in absence of ligand', 'odontogenesis of dentin-containing tooth', 'catenin complex', 'positive regulation of muscle cell differentiation', 'establishment or maintenance of cell polarity', 'intercalated disc', 'epithelial cell-cell adhesion', 'vinculin binding', 'response to estrogen', 'zonula adherens', 'Golgi apparatus', 'cytosol', 'actin filament binding', 'lamellipodium', 'male gonad development', 'RNA binding', 'cadherin binding', 'protein heterodimerization activity', 'apical junction assembly', 'aging', 'adherens junction organization', 'negative regulation of neuroblast proliferation']",2,1,5,1,3
1006,DGKB,"['cytoplasm', 'diacylglycerol kinase activity', 'intracellular signal transduction', 'NAD+ kinase activity', 'plasma membrane', 'response to bacterium', 'glutamatergic synapse', 'calcium ion binding', 'lipid phosphorylation', 'platelet activation', 'diacylglycerol metabolic process', 'protein kinase C-activating G protein-coupled receptor signaling pathway', 'regulation of postsynapse organization', 'ATP binding', 'Schaffer collateral - CA1 synapse', 'modulation of chemical synaptic transmission']",5,0,1,3,0
1007,ZKSCAN1,"['DNA binding', 'metal ion binding', 'regulation of transcription by RNA polymerase II', 'nucleus', 'protein binding', 'DNA-binding transcription factor activity, RNA polymerase II-specific']",0,0,0,1,0
1008,SORBS1,"['insulin receptor complex', 'positive regulation of glycogen biosynthetic process', 'positive regulation of lipid biosynthetic process', 'positive regulation of insulin receptor signaling pathway', 'nuclear matrix', 'positive regulation of protein localization to plasma membrane', 'focal adhesion', 'positive regulation of glucose import', 'zonula adherens', 'cytosol', 'membrane raft', 'centrosome', 'actin binding', 'SH3/SH2 adaptor activity', 'stress fiber', 'focal adhesion assembly', 'muscle contraction', 'insulin receptor binding', 'stress fiber assembly']",1,1,2,2,0
1009,MRPS2,"['mitochondrial translational elongation', 'mitochondrial inner membrane', 'structural constituent of ribosome', 'mitochondrial small ribosomal subunit', 'mitochondrial translational termination', 'mitochondrial ribosome assembly']",0,0,1,1,0
1010,BNIP3L,"['integral component of membrane', 'mitochondrial outer membrane permeabilization', 'mitochondrial outer membrane', 'negative regulation of mitochondrial membrane potential', 'protein heterodimerization activity', 'lamin binding', 'defense response to virus', 'regulation of protein targeting to mitochondrion', 'positive regulation of macroautophagy', 'protein homodimerization activity', 'cellular response to hypoxia', 'cytosol', 'viral process', 'mitochondrial protein catabolic process', 'endoplasmic reticulum', 'negative regulation of apoptotic process', 'regulation of autophagy of mitochondrion', 'positive regulation of apoptotic process', 'nuclear envelope', 'nuclear speck']",1,0,0,4,0
1011,CACNA1E,"['calcium ion import', 'chemical synaptic transmission', 'calcium ion binding', 'regulation of insulin secretion', 'membrane depolarization', 'voltage-gated calcium channel activity', 'voltage-gated calcium channel complex', 'regulation of ion transmembrane transport', 'calcium ion transmembrane transport']",1,1,0,1,0
1012,HSPG2,"['focal adhesion', 'extracellular matrix organization', 'receptor-mediated endocytosis', 'retinoid metabolic process', 'low-density lipoprotein particle receptor binding', 'extracellular matrix structural constituent conferring compression resistance', 'protein C-terminus binding', 'lysosomal lumen', 'extracellular exosome', 'inflammatory response', 'plasma membrane protein complex', 'glycosaminoglycan catabolic process', 'cell differentiation', 'calcium ion binding', 'Golgi lumen', 'negative regulation of angiogenesis', 'brain development', 'cellular protein metabolic process', 'glycosaminoglycan biosynthetic process', 'amyloid-beta binding', 'basement membrane']",2,0,2,4,2
1013,MED12L,"['transcription coactivator activity', 'regulation of transcription by RNA polymerase II', 'beta-catenin binding', 'positive regulation of nucleic acid-templated transcription', 'mediator complex']",0,0,0,1,0
1014,PEX10,"['protein ubiquitination', 'integral component of peroxisomal membrane', 'protein import into peroxisome matrix', 'protein binding', 'zinc ion binding']",0,0,0,1,0
1015,LRRK2,"['nucleus', 'negative regulation of neuron projection development', 'mitochondrial inner membrane', 'autolysosome', 'regulation of CAMKK-AMPK signaling cascade', 'positive regulation of autophagy', 'cellular response to manganese ion', 'positive regulation of microglial cell activation', 'activation of MAPK activity', 'positive regulation of GTPase activity', 'regulation of synaptic transmission, glutamatergic', 'negative regulation of protein phosphorylation', 'amphisome', 'striatum development', 'terminal bouton', 'extracellular exosome', 'ion channel binding', 'neuromuscular junction development', 'caveola neck', 'endoplasmic reticulum organization', 'intracellular distribution of mitochondria', 'regulation of branching morphogenesis of a nerve', 'spermatogenesis', 'Wnt signalosome', 'locomotory exploration behavior', 'GTP-dependent protein kinase activity', 'protein localization to endoplasmic reticulum exit site', 'protein autophosphorylation', 'regulation of mitochondrial fission', 'negative regulation of protein binding', 'ATP binding', 'cellular response to starvation', 'microvillus', 'co-receptor binding', 'protein import into nucleus', 'regulation of ER to Golgi vesicle-mediated transport', 'GTP binding', 'neuron projection arborization', 'dendrite cytoplasm', 'microtubule binding', 'regulation of kidney size', 'positive regulation of dopamine receptor signaling pathway', 'postsynapse', 'receptor signaling complex adaptor activity', 'regulation of protein stability', 'regulation of mitochondrial depolarization', 'positive regulation of nitric-oxide synthase biosynthetic process', 'positive regulation of programmed cell death', 'negative regulation of thioredoxin peroxidase activity by peptidyl-threonine phosphorylation', 'regulation of retrograde transport, endosome to Golgi', 'regulation of dendritic spine morphogenesis', 'determination of adult lifespan', 'regulation of protein kinase A signaling', 'negative regulation of protein processing involved in protein targeting to mitochondrion', 'growth cone', 'regulation of neuroblast proliferation', 'glutamatergic synapse', 'tangential migration from the subventricular zone to the olfactory bulb', 'protein homodimerization activity', 'regulation of neuron maturation', 'positive regulation of proteasomal ubiquitin-dependent protein catabolic process', 'beta-catenin destruction complex binding', 'magnesium ion binding', 'positive regulation of protein autoubiquitination', 'syntaxin-1 binding', 'negative regulation of hydrogen peroxide-induced cell death', 'cytoplasmic side of mitochondrial outer membrane', 'positive regulation of histone deacetylase activity', 'GTP metabolic process', 'presynaptic cytosol', 'regulation of locomotion', 'peroxidase inhibitor activity', 'perikaryon', 'negative regulation of neuron death', 'positive regulation of tumor necrosis factor secretion', 'negative regulation of autophagosome assembly', 'MAP kinase kinase activity', 'reactive oxygen species metabolic process', 'regulation of synaptic vesicle exocytosis', 'GTPase activator activity', 'negative regulation of GTPase activity', 'positive regulation of protein binding', 'positive regulation of canonical Wnt signaling pathway', 'Golgi-associated vesicle', 'inclusion body', 'negative regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway', 'peptidyl-serine phosphorylation', 'clathrin binding', 'activation of MAPKK activity', 'Rho GTPase binding', 'endoplasmic reticulum exit site', 'negative regulation of excitatory postsynaptic potential', 'regulation of lysosomal lumen pH', 'Golgi organization', 'negative regulation of late endosome to lysosome transport', 'mitochondrial matrix', 'multivesicular body, internal vesicle', 'cell junction', 'cellular response to dopamine', 'Wnt signalosome assembly', 'synaptic vesicle membrane', 'protein kinase A binding', 'GTPase activity', 'ribonucleoprotein complex', 'trans-Golgi network', 'actin binding', 'positive regulation of synaptic vesicle endocytosis']",3,2,4,5,3
1016,DDA1,"['regulation of proteasomal ubiquitin-dependent protein catabolic process', 'nucleoplasm', 'protein binding', 'post-translational protein modification', 'Cul4-RING E3 ubiquitin ligase complex']",0,0,0,3,0
1017,PIK3C2A,"['membrane organization', 'exocytosis', 'plasma membrane', 'nucleus', 'positive regulation of cell migration involved in sprouting angiogenesis', 'phosphatidylinositol phosphorylation', 'vascular smooth muscle contraction', 'clathrin-coated vesicle', 'phosphatidylinositol binding', '1-phosphatidylinositol-3-kinase activity', 'endocytosis', 'phosphatidylinositol 3-kinase signaling', 'extracellular exosome', 'clathrin coat assembly', 'Golgi apparatus', 'cytosol', '1-phosphatidylinositol-4-phosphate 3-kinase activity', 'epidermal growth factor receptor signaling pathway', 'phosphatidylinositol-3-phosphate biosynthetic process', 'insulin receptor signaling pathway', 'platelet-derived growth factor receptor signaling pathway', 'phosphatidylinositol 3-kinase complex', 'ATP binding']",2,0,2,2,2
1018,SDK1,"['integral component of membrane', 'plasma membrane', 'identical protein binding', 'regulation of dendritic spine development', 'synapse assembly', 'retina layer formation', 'behavioral response to cocaine', 'synapse', 'homophilic cell adhesion via plasma membrane adhesion molecules', 'cell-cell junction organization', 'cell junction']",1,0,4,1,1
1019,STXBP5L,"['integral component of membrane', 'glucose homeostasis', 'neuronal dense core vesicle', 'syntaxin binding', 'plasma membrane', 'regulation of synaptic vesicle exocytosis', 'negative regulation of insulin secretion', 'GTPase activator activity', 'positive regulation of GTPase activity', 'neuromuscular junction', 'SNARE complex', 'Rab GTPase binding']",0,0,1,1,0
1020,PSMC3,"['SCF-dependent proteasomal ubiquitin-dependent protein catabolic process', 'tumor necrosis factor-mediated signaling pathway', 'Fc-epsilon receptor signaling pathway', 'identical protein binding', 'nucleoplasm', 'MAPK cascade', 'extracellular region', 'anaphase-promoting complex-dependent catabolic process', 'modulation by host of viral transcription', 'post-translational protein modification', 'ficolin-1-rich granule lumen', 'negative regulation of G2/M transition of mitotic cell cycle', 'positive regulation of RNA polymerase II transcriptional preinitiation complex assembly', 'Wnt signaling pathway, planar cell polarity pathway', 'regulation of cellular amino acid metabolic process', 'secretory granule lumen', 'regulation of transcription from RNA polymerase II promoter in response to hypoxia', 'transmembrane transport', 'neutrophil degranulation', 'regulation of hematopoietic stem cell differentiation', 'P-body', 'positive regulation of proteasomal protein catabolic process', 'interleukin-1-mediated signaling pathway', 'stimulatory C-type lectin receptor signaling pathway', 'positive regulation of canonical Wnt signaling pathway', 'cytosol', 'proteasome regulatory particle, base subcomplex', 'antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent', 'membrane', 'T cell receptor signaling pathway', 'regulation of mRNA stability', 'proteasome-activating ATPase activity', 'negative regulation of canonical Wnt signaling pathway', 'blastocyst development', 'NIK/NF-kappaB signaling', 'protein deubiquitination', 'ATP binding', 'protein polyubiquitination']",2,1,1,5,1
